STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2021,,59.3713462352753,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2022,,51.0820806026459,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,EST,Estonia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2023,,45.1450645923615,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,FRA,France,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2023,,13.3000001311302,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,DEU,Germany,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2022,,21.5200006961823,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2010,,25.6678491830826,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2011,,16.1706954240799,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2012,,12.5886961817741,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2013,,13.7546792626381,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2014,,13.542827963829,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2015,,12.8575548529625,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2016,,13.7092366814613,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2017,,13.2606133818626,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2018,,14.3095910549164,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2019,,14.2120122909546,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2020,,16.7230308055878,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2021,,18.6537116765976,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2022,,19.2496865987778,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GRC,Greece,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2023,,20.3291893005371,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2010,,6.5624475479126,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2011,,7.54827857017517,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2012,,6.31508827209473,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2013,,5.95547705888748,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2014,,6.75887763500214,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2015,,8.79385247826576,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2016,,11.396399885416,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2017,,12.057613581419,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2020,,17.2489583492279,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2021,,15.2524039149284,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2010,,12.0379433035851,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2011,,12.1698759496212,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2012,,13.5745391249657,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2013,,14.5155191421509,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2014,,12.6970767974854,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2015,,13.1966903805733,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2016,,16.2014484405518,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2017,,11.457746475935,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2018,,5.70778362452984,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISL,Iceland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2019,,6.20823577046394,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2011,,16.4103880524635,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2012,,14.3382504582405,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2013,,17.8466334939003,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2014,,22.801074385643,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2015,,25.4775702953339,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2016,,24.0548461675644,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2017,,26.1807858943939,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2018,,17.4178257584572,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2019,,18.8540801405907,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2020,,26.6766726970673,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2021,,30.1910400390625,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2022,,23.4893143177032,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,IRL,Ireland,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2023,,27.4272054433823,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2010,,20.2837988734245,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2011,,18.9274325966835,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2012,,17.3410251736641,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2013,,16.6754096746445,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2014,,16.4763510227203,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2015,,17.5549745559692,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2016,,17.2389507293701,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2017,,17.0057028532028,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2018,,18.1656032800674,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2019,,18.2503417134285,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2020,,17.0544043183327,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2021,,19.77828592062,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2022,,19.563502073288,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2023,,19.8107317090034,,A,Normal value,,,,,1,One,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,LVA,Latvia,A,Annual,PR_INC_DISP,Poverty rate based on disposable income,_Z,Not applicable​​,PT_POP,Percentage of population,Y_GT65,Over 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,PL_60,60% of the national median disposable income,2010,,16.5979504585266,,A,Normal value,,,,,1,One,,,,,,
